-80.08367331766185,43.43451996627521
-80.07836433942384,43.41820989237683
-80.20472249734316,43.39771903857874
-80.18742722009203,43.34323871849585
-80.24896470732563,43.33453427336523
-80.22225984835896,43.26459460898216
-80.20045032361441,43.21050264944488
-79.93321377087383,43.11400391995741
-79.75400282679615,43.05054251075249
-79.74250123613871,43.07801422598573
-79.72385308897873,43.12253340554003
-79.7101134876557,43.1551067320874
-79.70965112379524,43.15583909554804
-79.70573790384825,43.15498424987678
-79.65859664845266,43.14396231546814
-79.64893185577721,43.16488977304589
-79.62322707037963,43.22339407376992
-79.62224185521046,43.22630031682344
-79.6229764005181,43.22603056290625
-79.62363053181356,43.2263373866332
-79.62460565925082,43.22674130272788
-79.62759465519596,43.22833692049861
-79.62910091851119,43.22880082521394
-79.63078311676631,43.22838423089533
-79.63257392756384,43.22774989636879
-79.63454159298418,43.22712834447785
-79.63721983366527,43.22664490489487
-79.63903969021395,43.22595096848942
-79.64193090914903,43.22536789282778
-79.64493880784707,43.22462022874052
-79.64724286929629,43.22391819263934
-79.64737638915264,43.22391865645253
-79.64953064672196,43.22325945744094
-79.65255421430631,43.22313716873289
-79.65350572287899,43.22311246169183
-79.65390968298047,43.22273056140065
-79.65429901413557,43.22270657520999
-79.65924479183882,43.2239043150181
-79.66167382273616,43.22450827393004
-79.66395000489625,43.22541921480847
-79.66501639599657,43.22571890705596
-79.66582237746215,43.22602131431332
-79.66734933497959,43.22669926232138
-79.66902454464419,43.22767502823563
-79.67349218323751,43.23051421496652
-79.67375071279545,43.23075633873514
-79.67431140732595,43.23053750465268
-79.67497418440826,43.23078147146364
-79.67634468971147,43.23142197333778
-79.6779614361373,43.23220908795402
-79.67984413470062,43.23306753391784
-79.68229571914078,43.2339127280853
-79.68330253294043,43.23387107257537
-79.68398491780638,43.23398872073037
-79.68456139747774,43.23392211955066
-79.68551307070763,43.23388012068877
-79.68612068044746,43.23399762832793
-79.68682697199388,43.23414605104374
-79.68923370937242,43.23538282071204
-79.68919109560379,43.23584654270997
-79.68954048765532,43.23612276556593
-79.68981529452597,43.23624237802754
-79.68990655171837,43.235966497201
-79.69020889578374,43.23546324379299
-79.69051746723794,43.23527329118706
-79.69054333239282,43.23531145127229
-79.6915545527602,43.23556431695697
-79.69310548437754,43.23595856211975
-79.69426970152264,43.23602186770923
-79.6945921494968,43.2358470959437
-79.6952247579675,43.23563618528953
-79.6961350112506,43.23552411273226
-79.69769407007004,43.23539595769429
-79.69978745463489,43.23571159912632
-79.70045843610497,43.23565614501537
-79.70100423366422,43.23550423337242
-79.7015295491793,43.23564090923227
-79.70252211916967,43.23579983254541
-79.70332104762888,43.23574465654467
-79.7041044712946,43.23570999457132
-79.70458968244134,43.23575047650238
-79.70552129245418,43.23538898646991
-79.7062779855991,43.23531566810416
-79.70779312240244,43.23582048350507
-79.7089944087226,43.23611792654582
-79.70996293661304,43.23641825026792
-79.71112260618087,43.23680389536577
-79.7120995548398,43.23719512691263
-79.7135648269654,43.23774140875042
-79.71432196266136,43.23812588800369
-79.71508023693716,43.23842977935477
-79.71577904686825,43.23843243959883
-79.71708502834095,43.23908157229946
-79.71708476095206,43.23911839991691
-79.71902108512589,43.23987470769009
-79.71909460518306,43.23989402463194
-79.72053580362233,43.24075350689518
-79.72066360970112,43.24081337386483
-79.7216138683347,43.2411965872554
-79.72240612276282,43.24185316981348
-79.72330529887123,43.24237988734036
-79.72458362442023,43.24289797651958
-79.72463855771709,43.24291980649038
-79.7259312712153,43.24367152317984
-79.72688013616617,43.24396677896156
-79.72783836970423,43.24412871030003
-79.72883768900761,43.24434676210508
-79.7293008573442,43.24463677726016
-79.72992588589122,43.24483678156503
-79.73034194444398,43.24504850421734
-79.73069992259036,43.24509721902707
-79.73092230085561,43.24518560667399
-79.73248410686114,43.2456080049343
-79.73288226260236,43.24545175409183
-79.73328867064878,43.24563614112609
-79.73369767409453,43.24568818289254
-79.73414385452682,43.24579173989606
-79.73442448245326,43.24580988003065
-79.73461737131844,43.24564946520492
-79.73479703664962,43.24550004800286
-79.73533171230251,43.24556009197895
-79.73565757348425,43.24551977064464
-79.73621514747143,43.24558835631026
-79.73667215955592,43.24553963627349
-79.7369409662094,43.24553232602479
-79.73723764041311,43.2455334116042
-79.73751189815287,43.24542725725841
-79.73789159339842,43.2454532580976
-79.73801672680446,43.24541272064485
-79.73802242624623,43.24522653953613
-79.73834448585502,43.24506100726884
-79.73876300172719,43.24496863551016
-79.73922472854552,43.24491597968928
-79.73953983915715,43.24476377029392
-79.73982443029048,43.2446440214882
-79.74017887618393,43.24444523814913
-79.74055953613186,43.24431575600892
-79.74121277365812,43.24432523152686
-79.74145844524216,43.24424704657284
-79.74172223036486,43.24418383414307
-79.74190035928902,43.244099702356
-79.74207229775038,43.24391269864537
-79.74204367298248,43.24361574572816
-79.74206655230215,43.24321515477963
-79.74222856800004,43.24326627334548
-79.7421653252196,43.24343272355238
-79.74246618923574,43.24355774138692
-79.7427906062499,43.24362487213961
-79.74304991331569,43.24385440251583
-79.74308182464016,43.2441672302178
-79.74281059769788,43.24479815153225
-79.74260492072121,43.24478219352464
-79.74224049845199,43.24475052402334
-79.74183817903696,43.24480234660138
-79.74088968663331,43.24485255418556
-79.74000537902387,43.24496528797987
-79.73896370002099,43.24523795407907
-79.73853987785135,43.24530081562807
-79.73832132428373,43.24538932109956
-79.73806924167396,43.24557801097365
-79.73906514344422,43.24586081932839
-79.73908083111998,43.24572446586227
-79.73951534967846,43.24552516616439
-79.7398914757451,43.24543591734445
-79.74047066236638,43.24533207340092
-79.74076724306205,43.24520443372162
-79.74124791336028,43.24521415394511
-79.74172675468077,43.24530178582685
-79.74189922658331,43.24535711022963
-79.74198308419064,43.24540638945419
-79.74205447799854,43.24536372082443
-79.74216341683243,43.24527897385053
-79.74235135751188,43.2452795785933
-79.74302889116748,43.24554616865402
-79.74313477712917,43.24558412621304
-79.74318166563657,43.2456410367142
-79.74335976347632,43.24558485899021
-79.74349639975885,43.24549159965004
-79.74376967496669,43.24549869775822
-79.74577850540878,43.24639210647665
-79.74576275574306,43.24650372333181
-79.74582922994136,43.24646888896751
-79.74602264485425,43.24626223245201
-79.74618227631555,43.24616102731591
-79.74879163471883,43.24713351658478
-79.74876786188693,43.24723226844012
-79.74889422442966,43.24717934713296
-79.7499324859684,43.24771155696408
-79.75100355183696,43.24835861497632
-79.75163400314801,43.2487606299545
-79.75449351301275,43.25075704922706
-79.75583035914954,43.25174722027894
-79.75585338826291,43.25162443675972
-79.75603256028185,43.25160976352789
-79.75727190985869,43.25252638948174
-79.76055485193228,43.25535311989212
